,PacketTotalNum,DurationTime,PacketLenMean,PayloadLenMean,TimeGapMean
76,887,38.706758975982666,60.89740698985344,0.1262683201803833,0.04368708688034161
77,562,41.455694913864136,63.9644128113879,4.444839857651245,0.07389606936517672
78,125,0.596466064453125,66.864,0.0,0.004810210197202621
79,1406,41.505326986312866,60.209103840682786,0.0,0.029541157997375705
80,9,18.99119806289673,60.666666666666664,0.0,2.373899757862091
81,1958,41.47041296958923,74.74565883554648,0.0,0.021190808875620457
82,254,16.70243191719055,62.74409448818898,0.1220472440944882,0.06601751745925119
83,1446,37.27889704704285,63.0746887966805,0.0,0.025798544669233803
84,485,41.413297176361084,67.059793814433,5.657731958762887,0.0855646635875229
85,1024,41.48654103279114,63.833984375,2.18359375,0.04055380355111548
86,948,41.46630597114563,74.0,0.0,0.043787017920956316
87,14711,41.509698152542114,61.7528380123717,0.0,0.0028218693509545964
88,500,19.938175916671753,78.336,0.0,0.03995626436206764
89,1,0.0,60.0,0.0,0.0
90,246,7.408247947692871,79.5691056910569,0.22764227642276422,0.030237746725277025
91,2,0.0341951847076416,63.0,0.0,0.0341951847076416
92,1839,40.06708788871765,60.64926590538336,0.4567699836867863,0.021799286120085772
93,1,0.0,60.0,0.0,0.0
94,2,9.606043100357056,72.5,15.5,9.606043100357056
95,2350,41.495643854141235,60.29446808510638,0.0,0.017665237911511807
96,194,14.865499019622803,77.12886597938144,0.15979381443298968,0.07702331098250156
97,756,39.35305213928223,62.05291005291005,0.14814814814814814,0.05212324786659898
98,8,0.7827990055084229,88.125,31.875,0.11182842935834612
99,49,15.286399841308594,76.48979591836735,16.0,0.3184666633605957
100,1,0.0,60.0,0.0,0.0
101,4,40.50583004951477,74.0,14.0,13.501943349838257
102,183,12.313447952270508,62.513661202185794,0.0,0.06765630743005774
103,681,41.48090887069702,84.35242290748899,0.0,0.06100133657455444
104,369,41.33471894264221,67.38753387533875,5.766937669376694,0.11232260582239731
105,801,41.50202488899231,85.69538077403246,0.2696629213483146,0.05187753111124039
106,3,0.08214306831359863,60.0,0.0,0.041071534156799316
107,843,41.50572395324707,87.52787663107948,0.25622775800711745,0.04929420897060222
108,703,41.435648918151855,82.07396870554766,0.4096728307254623,0.05902514090904823
109,323,26.352370023727417,63.93808049535604,0.17337461300309598,0.0818396584587808
110,209,15.714108943939209,63.67464114832536,0.0,0.07554860069201542
111,5,0.48720383644104004,79.0,21.4,0.12180095911026001
112,194,2.030129909515381,62.18556701030928,0.0,0.010518807821323218
113,756,41.47823619842529,86.37566137566138,0.23809523809523808,0.054938061189967274
114,231,41.48630499839783,69.67965367965368,7.515151515151516,0.1803752391234688
115,681,41.42602801322937,91.3920704845815,25.3920704845815,0.06092062943121966
116,560,41.472411155700684,90.27857142857142,24.27857142857143,0.07419035984919621
117,473,41.423073053359985,78.1522198731501,0.38054968287526425,0.08776074799440675
118,288,25.909772872924805,67.01388888888889,0.0,0.09027795426106204
119,22,1.335832118988037,60.0,0.0,0.06361105328514463
120,208,41.385913133621216,68.32211538461539,5.966346153846154,0.1999319475054165
121,5,0.21229815483093262,80.0,22.4,0.053074538707733154
122,78,5.70191502571106,62.5,0.3974358974358974,0.07405084448975402
123,52,38.478602170944214,103.38461538461539,48.80769230769231,0.7544823955087101
124,193,41.364012002944946,68.31088082901555,5.803108808290156,0.21543756251533827
125,181,41.495457887649536,68.51381215469613,5.928176795580111,0.23053032159805298
126,132,2.841248035430908,60.27272727272727,0.0,0.0216889163009993
127,214,2.1965479850769043,60.36448598130841,0.0,0.010312431854821147
128,5370,41.50346779823303,68.86890130353818,7.675232774674115,0.007730204469777059
129,178,41.48097896575928,68.54494382022472,6.657303370786517,0.23435581336587163
130,2,5.0067901611328125e-06,60.0,0.0,5.0067901611328125e-06
131,258,41.48877310752869,68.56976744186046,6.329457364341085,0.1614349148152867
132,396,31.611992120742798,62.542929292929294,1.128787878787879,0.08003035979934886
133,2289,41.33527898788452,63.77719528178244,0.0,0.018066118438760718
134,2,0.0031890869140625,60.0,0.0,0.0031890869140625
135,161,0.6398379802703857,61.254658385093165,0.9565217391304348,0.003998987376689911
136,4957,41.48093104362488,60.2400645551745,0.0,0.008369840807833914
137,143,9.640707015991211,63.84615384615385,0.0,0.06789230292951556
138,1005,41.46580410003662,98.52537313432836,31.65373134328358,0.041300601693263564
139,101,40.62444710731506,68.95049504950495,6.099009900990099,0.40624447107315065
140,1841,41.49625205993652,68.64638783269962,0.0,0.022552310902139414
141,465,41.438908100128174,67.63870967741936,6.26236559139785,0.08930799159510382
142,1779,41.319825887680054,71.58178752107926,0.0,0.023239497124679445
143,251,3.9370648860931396,60.02390438247012,0.0,0.015748259544372558
144,1862,41.50279498100281,76.75725026852847,0.0,0.022301340666847292
145,1974,18.07805299758911,60.76494427558257,0.0,0.009162723262842936
146,4776,41.46790599822998,75.821608040201,1.3923785594639866,0.008684378219524603
147,1554,41.50664401054382,64.22908622908623,0.0,0.02672675081168308
148,3864,41.49739193916321,78.61257763975155,19.84446169772257,0.01074227075826125
149,1518,41.478779792785645,64.55862977602108,0.0,0.02734263664652976
150,2,5.0067901611328125e-06,60.0,0.0,5.0067901611328125e-06
151,4120,41.467742919921875,61.97864077669903,0.14951456310679612,0.010067429696509317
152,2,0.44066905975341797,85.0,28.0,0.44066905975341797
153,1549,41.495824098587036,64.52162685603615,0.0,0.026806087918983874
154,1560,41.474567890167236,64.45897435897436,0.0,0.026603314875027092
155,5,0.06411504745483398,70.0,11.2,0.016028761863708496
156,4033,41.500383138656616,60.99082568807339,0.0,0.010292753754627137
157,649,41.43927597999573,85.38674884437596,0.0,0.06394949996912921
158,69,0.5783679485321045,61.44927536231884,1.6231884057971016,0.008505411007825066
159,1789,41.49636197090149,72.30408049189491,0.0,0.023208256135850945
160,1733,41.31004285812378,60.0,0.0,0.02385106400584514
161,1578,41.47577214241028,64.59695817490494,0.0,0.0263004262158594
162,151,11.132869005203247,62.079470198675494,0.0,0.07421912670135498
163,11,17.315553903579712,63.81818181818182,0.0,1.7315553903579712
164,1726,41.501402139663696,74.52838933951332,0.0,0.024058783849080403
165,2,36.69229292869568,60.0,0.0,36.69229292869568
166,1521,41.47358989715576,63.78040762656147,0.0,0.027285256511286684
167,1764,41.48035001754761,69.2063492063492,0.0,0.02352827567643086
168,3,9.00041913986206,66.0,0.0,4.50020956993103
169,105,7.333176851272583,61.65714285714286,0.0,0.070511315877621
170,259,20.952413082122803,62.41312741312741,0.11969111969111969,0.08121090341908063
171,1,0.0,60.0,1.0,0.0
172,440,41.40847992897034,66.67272727272727,4.836363636363636,0.09432455564685725
173,90,40.85709190368652,66.26666666666667,0.26666666666666666,0.45906844835602834
174,2256,41.46529984474182,61.523049645390074,0.17375886524822695,0.018388159576382183
175,3076,41.43156886100769,63.012678803641094,2.9001950585175553,0.013473680930409005
176,61,3.69720196723938,70.9672131147541,0.5081967213114754,0.061620032787323
177,444,41.23242998123169,107.47072072072072,53.119369369369366,0.09307546271158394
178,1571,41.38030815124512,60.67600254614895,0.0,0.02635688417276759
179,5942,41.49132299423218,63.387075058902724,0.0,0.006983895471171887
180,1686,11.992096185684204,61.32384341637011,1.804270462633452,0.007116971030079646
181,687,41.46443295478821,67.00436681222708,9.641921397379912,0.06044377981747552
182,3223,41.478598833084106,60.317716413279555,0.0,0.012873556434849194
183,48,40.004900217056274,85.5,28.0,0.8511680897246016
184,123,9.335294961929321,62.113821138211385,0.0,0.0765188111633551
185,9628,31.392716884613037,72.65039468217698,0.09306190278354798,0.003260903384711025
186,7,31.48082709312439,75.14285714285714,18.571428571428573,5.246804515520732
187,120,39.206172943115234,70.28333333333333,8.866666666666667,0.32946363817743896
188,7,0.42321014404296875,77.85714285714286,20.428571428571427,0.07053502400716145
189,1243,41.43081307411194,60.64360418342719,0.0,0.033358142571748746
190,332,41.45572090148926,64.95481927710843,2.1596385542168677,0.1252438697930189
